protein_id,protein_name,source,nsnp_exp,nsnp_used,ivw_b,ivw_se,ivw_pval,wm_b,wm_se,wm_pval,egg_b,egg_se,egg_pval,het_q,het_q_df,het_q_pval,egg_int,egg_int_se,egg_int_pval,bonf_thresh,bonf_sig,fdr_q,or,or_lci95,or_uci95,z
prot-a-505,CCAAT/enhancer-binding protein beta,prot-a,28,28,-0.0128254052127333,0.0155714602714501,0.410139480593307,0.00109141674758772,0.0198699118194611,0.956195735313867,0.0282260439290811,0.0430097045300002,0.51741595608178,32.8847895073962,26,0.165466802521297,-0.00782464641388175,0.00764278602582063,0.315363878327903,1.15048320294524e-05,FALSE,0.981542801762099,0.987256489810542,0.957580520118246,1.01785213482901,-0.823648199279572
prot-c-3852_19_2,"",prot-c,6,6,-0.0138650146895279,0.0168498838723572,0.410590337431184,-0.0134086755012482,0.0214066070448483,0.531065572023687,-0.0725529028302071,0.0521859473712865,0.236807032426026,0.657194098611173,4,0.956500933676221,0.0199786907637293,0.0168137623800769,0.300468999565217,1.15048320294524e-05,FALSE,0.981542801762099,0.986230661930293,0.954191601951747,1.0193455030855,-0.82285520746371
prot-a-2800,Extracellular superoxide dismutase [Cu-Zn],prot-a,23,22,-0.0171543824568748,0.0208546257048638,0.410752755773128,-0.0342140255901891,0.0240503320348422,0.154851863758241,-0.082985928183888,0.0461231821589081,0.087887019012538,28.67026944618,19,0.0713516234004098,0.0130640345522319,0.00823746458416611,0.129258349694739,1.15048320294524e-05,FALSE,0.981542801762099,0.982991916212907,0.943622158451162,1.02400425709157,-0.822569663903103
prot-c-2976_58_2,"",prot-c,2,2,-0.0262742359757204,0.031946462304096,0.410823182238045,,,,,,,0.499804195598679,1,0.479586169572157,,,,1.15048320294524e-05,FALSE,0.981542801762099,0.974067928509039,0.914946850671298,1.03700923026703,-0.822445869768548
prot-a-433,CMRF35-like molecule 6,prot-a,21,19,-0.0146939627079008,0.0178749421978696,0.411052691914867,-0.0293540095976853,0.0248539705014593,0.23757922120918,-0.0581609330353472,0.0420468652715996,0.184489165472962,20.1404230708691,17,0.267109971271941,0.0116978745337428,0.0102607433524284,0.270069293712252,1.15048320294524e-05,FALSE,0.981542801762099,0.985413466730393,0.951487385886557,1.02054921044364,-0.82204252999778
prot-c-5440_26_3,"",prot-c,7,7,0.0145774863973674,0.0177484237786548,0.411452757475025,0.0101227208557147,0.0235996055545221,0.667969786867291,-0.048163716098147,0.0475444037710546,0.35753159904542,3.7163182110139,5,0.590937452842922,0.0205710240705083,0.014461543539403,0.214165893047142,1.15048320294524e-05,FALSE,0.981542801762099,1.0146842561328,0.979993417468656,1.0506031176242,0.821339775248043
prot-a-1366,Heterogeneous nuclear ribonucleoprotein K,prot-a,29,29,0.0158923586611042,0.0193851842678971,0.412318819169445,0.0333144083670859,0.0228314542936039,0.144525130693798,0.070538389708137,0.0476261028025303,0.150160123983515,48.5233774848845,27,0.00670727889100888,-0.0107602924485841,0.00858301559447592,0.220708042175278,1.15048320294524e-05,FALSE,0.981542801762099,1.01601931384046,0.978139870302531,1.05536567666705,0.819819839805326
prot-a-976,DNA repair endonuclease XPF,prot-a,18,16,0.0147449996640964,0.0179909132217884,0.412455356873813,-0.00861301351920495,0.0258326149387808,0.73882010088744,-0.015740398965077,0.0318172297918945,0.628475600761533,12.1261919899933,14,0.59616922029822,0.0072569444469991,0.00624691135969122,0.264786525520424,1.15048320294524e-05,FALSE,0.981542801762099,1.01485424344441,0.979691855181255,1.05127865459958,0.81958038940675
prot-a-2706,Splicing factor 1,prot-a,19,18,-0.0165668621430133,0.0202248877545919,0.412710841595605,-0.00677227234984746,0.024427948837902,0.781599982129897,0.0324358649740515,0.0482879419217738,0.511346523784253,22.9436401281565,16,0.115249466172017,-0.0114728115649773,0.0102815542047417,0.280959615577672,1.15048320294524e-05,FALSE,0.981542801762099,0.983569613619907,0.945342822501034,1.02334218001148,-0.819132464122179
prot-a-93,Angiopoietin-2,prot-a,23,23,-0.0175790912806861,0.0214738211006912,0.412998153671948,-0.00918948319051427,0.0258924076366232,0.72265676211857,0.0467057546719483,0.0518631712659553,0.378540309525512,29.3672289618936,20,0.0807762646562781,-0.0124004361878758,0.00914262903417694,0.190109111354071,1.15048320294524e-05,FALSE,0.981542801762099,0.982574519514661,0.942077457973604,1.02481242728824,-0.818628934191886
prot-a-1378,Heparan-sulfate 6-O-sulfotransferase 1,prot-a,23,22,-0.0148096942151348,0.0181017025910146,0.413278283566487,-0.00622698108881447,0.0253176892297797,0.805718020284632,0.0402818919708567,0.0344546441920556,0.256811099749059,20.0033800772234,19,0.394374813559681,-0.0125265912773874,0.00680033552576024,0.0811312514832422,1.15048320294524e-05,FALSE,0.981542801762099,0.985299429943591,0.950954529158305,1.02088473936439,-0.81813819118242
prot-a-2734,Signal-regulatory protein beta-2,prot-a,28,24,0.0112058907180004,0.0137006081740703,0.413407484190969,0.0120738806518756,0.0188834303107123,0.522569109966451,-0.00306078935464028,0.0248640685932451,0.903197751463556,24.6837166622591,21,0.261122287369456,0.00383645882191413,0.00554993454966442,0.496972236462396,1.15048320294524e-05,FALSE,0.981542801762099,1.01126891189421,0.984474481696707,1.03879260577803,0.817911918626256
prot-c-3592_4_3,"",prot-c,7,7,-0.00898308308706164,0.0109899671145656,0.413705907395577,-0.00789152860564383,0.00893830005777099,0.377296138268957,0.00209028836385448,0.0205789802180975,0.923042428925674,9.76086519731678,5,0.0823016165166602,-0.00896648253010697,0.0137860554123484,0.544130426546204,1.15048320294524e-05,FALSE,0.981542801762099,0.9910571442585,0.969937717187152,1.01263642580495,-0.817389441971655
prot-a-3018,Transmembrane protein 9,prot-a,23,22,-0.0150308293222172,0.0184101244624901,0.414246436610107,-0.026406656433658,0.0259688033172855,0.309219684487109,-0.0123696002129671,0.0457335324323381,0.789714036988075,18.2648492285637,19,0.504816964373787,-0.000474051716705343,0.007457405345232,0.949978295303105,1.15048320294524e-05,FALSE,0.981542801762099,0.9850815697378,0.950169705218927,1.02127619277601,-0.816443655926493
prot-a-2029,Neuronal growth regulator 1,prot-a,26,25,0.015168923155086,0.0185851268897443,0.414393677228615,-0.006542734995787,0.0247136964256683,0.791208794509339,-0.0328138785140136,0.0572569530486913,0.572389824396674,24.2774134138231,22,0.332857747996768,0.00797813314124127,0.00899969255520022,0.384942058855093,1.15048320294524e-05,FALSE,0.981542801762099,1.01528455520132,0.978966431549374,1.05295002444459,0.816186149552552
prot-c-5264_65_3,"",prot-c,2,2,-0.0248217200491463,0.0304128444243927,0.414409139870165,,,,,,,0.0975572389505237,1,0.754780972016957,,,,1.15048320294524e-05,FALSE,0.981542801762099,0.975483805731936,0.919035162996239,1.03539961642268,-0.816159110367133
prot-a-1448,Insulin-like growth factor-binding protein 2,prot-a,25,22,0.0164300062750499,0.0201482576854813,0.414811662860458,0.00962571677229751,0.0249509326820484,0.699655275705009,-0.0267606344426966,0.0524116629283113,0.615230930001443,28.273100110111,20,0.103090511996239,0.00844832914115115,0.00945625091972611,0.382261391925428,1.15048320294524e-05,FALSE,0.981542801762099,1.01656572107438,0.977203284189108,1.05751370465462,0.815455436967599
prot-a-671,Cytotoxic and regulatory T-cell molecule,prot-a,25,22,0.017147737985739,0.0210315886262561,0.414882003465553,0.0306639383631316,0.0272886231898344,0.261144787682511,0.0560322948574051,0.0498377502948587,0.274201688561529,30.3742201283628,20,0.0640126425745976,-0.00790342393819886,0.00917118542261661,0.399030695203261,1.15048320294524e-05,FALSE,0.981542801762099,1.01729560442728,0.976213295746494,1.06010679356267,0.815332511987783
prot-a-313,C3a anaphylatoxin des Arginine,prot-a,15,15,0.0180543034287009,0.0221485131004441,0.414987927765003,0.0225165057321105,0.0294525772142337,0.444569125290223,-0.0418988113520536,0.0595679072571616,0.495241001686975,9.07739029961015,12,0.696306440357329,0.0110714571274353,0.0102116535999046,0.299579683891975,1.15048320294524e-05,FALSE,0.981542801762099,1.01821826763163,0.974962000833217,1.06339369088509,0.815147425329375
prot-c-3115_64_2,"",prot-c,8,8,0.01346048340765,0.0165225578096604,0.415259454485147,-0.000597106576687111,0.0210355412521988,0.977354604676904,-0.0384478956027336,0.0661364602971458,0.586230633051609,4.1975647130746,5,0.521336358514255,0.020024380932118,0.0247040664509986,0.454447818676252,1.15048320294524e-05,FALSE,0.981542801762099,1.01355148355803,0.98125419974548,1.04691180948744,0.814673101024344
prot-a-482,Cadherin-15,prot-a,29,27,0.0112973063901011,0.0138781276964208,0.41562388065486,-0.00222410294086316,0.0224678814281804,0.921145949917964,-0.00249515250850273,0.0242393793496825,0.918833484845213,25.1165524791843,25,0.455857050355363,0.00357093498916385,0.0051394227348571,0.493580414490255,1.15048320294524e-05,FALSE,0.981542801762099,1.01136136194709,0.984221974139524,1.0392491036727,0.814036780553234
prot-a-1280,Gastrin-releasing peptide,prot-a,24,24,-0.012256308360358,0.0150584256258775,0.415692510622272,0.00281536333817227,0.0212449262086918,0.894573536549943,-0.0152312369989917,0.0417956639786006,0.719187150078275,18.4552364501632,21,0.620041650749253,0.000711759473216914,0.00932815668381522,0.939900895967885,1.15048320294524e-05,FALSE,0.981542801762099,0.987818494273698,0.959089557051066,1.017407989124,-0.813916983412651
prot-a-2048,NHP2-like protein 1,prot-a,31,29,0.00860633648994102,0.01057425527886,0.415704943325518,0.00766070591020967,0.0152097824565612,0.614493534461901,-0.000791815630038012,0.0177125679121312,0.964672549810034,28.3737708511842,27,0.391900501114267,0.00365035062413992,0.00548813597063404,0.511606286297544,1.15048320294524e-05,FALSE,0.981542801762099,1.00864347747665,0.987953937922889,1.0297662933508,0.813895282738894
prot-a-3143,Ubiquitin-conjugating enzyme E2 N,prot-a,30,29,0.0105087331734188,0.0129186741009032,0.41595842853606,0.00421081268237858,0.0186692400106385,0.821552866234988,0.00694554119507346,0.025927593850871,0.790825906149618,30.0653918061968,27,0.311223641708325,0.000885527761104013,0.0055533702127,0.874495134794428,1.15048320294524e-05,FALSE,0.981542801762099,1.01056414383841,0.985297288053525,1.03647894010683,0.813452920271758
prot-c-2429_27_4,"",prot-c,4,4,0.0189788861312494,0.0233321648082154,0.415976396484382,0.0291961327297227,0.0261528714389512,0.264266216664792,0.0942164218888548,0.0562532181071404,0.235944220574287,1.57803392045488,2,0.454291162128924,-0.0218433212886386,0.0151366555267175,0.285787302602893,1.15048320294524e-05,FALSE,0.981542801762099,1.01916012997702,0.973602512296227,1.06684951755624,0.813421570062234
prot-a-811,Diacylglycerol kinase beta,prot-a,27,22,0.0144943905427052,0.0178213128188193,0.416035886774359,0.022283764108996,0.0238897554017096,0.350936205433062,0.0171030815396027,0.0394757852079251,0.669708259443738,10.340824204257,19,0.944031288466226,-0.000514984716965718,0.0069536338375334,0.941736964488505,1.15048320294524e-05,FALSE,0.981542801762099,1.01459994358038,0.979772004766086,1.05066591054424,0.813317777992154
prot-a-1429,Interferon gamma,prot-a,29,25,-0.0149597345401897,0.0183973479109381,0.416134209750273,0.00339004323068503,0.0237803574254862,0.886640497397509,0.0125926976731266,0.0445732336746465,0.78007394324814,30.6895719298629,23,0.130612338816292,-0.00607305790255881,0.0089277821422112,0.503141306162037,1.15048320294524e-05,FALSE,0.981542801762099,0.985151606386871,0.950261055906776,1.021323226427,-0.813146254156307
prot-a-2712,Pulmonary surfactant-associated protein D,prot-a,34,33,0.0110406316478349,0.0135860520522844,0.416421860670615,0.00900268960785955,0.0149848167108887,0.547981573533377,0.0177189054105658,0.0246284024322885,0.477431248192004,50.7001656850462,30,0.0104774119692825,-0.00245860503242529,0.0075133505873403,0.745765270716281,1.15048320294524e-05,FALSE,0.981542801762099,1.01110180434254,0.984532834142641,1.03838777467997,0.812644586178994
prot-a-1322,Haloacid dehalogenase-like hydrolase domain-containing protein 2,prot-a,28,27,0.0114138692859199,0.014048157617082,0.416515352320986,0.0168382616251173,0.0166436717570622,0.311685570010197,0.0405264475127217,0.0247322255574072,0.113820726039975,35.8012171591823,25,0.0746706488280534,-0.00948486051172365,0.00669048166834749,0.168632810359463,1.15048320294524e-05,FALSE,0.981542801762099,1.01147925602706,0.984008720528384,1.03971668546158,0.812481579224392
prot-c-4414_69_2,"",prot-c,9,9,0.0243137728154324,0.0299399950597677,0.41674378089889,0.0262310401204824,0.0251742492590722,0.297421395865752,0.182877588366906,0.121738930507158,0.183726252497722,19.0630531739965,6,0.00405846069294991,-0.0403049368462598,0.0300922730516134,0.228950417127001,1.15048320294524e-05,FALSE,0.981542801762099,1.02461176277518,0.966215275124491,1.08653763963937,0.812083394365833
prot-a-1555,Inhibin beta A chain:Inhibin beta B chain heterodimer,prot-a,19,17,0.017338386435499,0.0213559987900123,0.416863766201569,0.00184815440476811,0.0275354043963149,0.946486806369172,0.0231184121839851,0.0720978439998131,0.753209329823789,17.3407488507864,14,0.238473675497036,-0.000914329976328065,0.0108559887674531,0.934071200862503,1.15048320294524e-05,FALSE,0.981542801762099,1.01748956874612,0.975778786736199,1.06098332591346,0.811874293774906
prot-a-342,Calcium-binding and coiled-coil domain-containing protein 2,prot-a,32,27,-0.0139194664049146,0.0171455332680383,0.416882218862103,-0.0196991264700967,0.0238290152808941,0.408414745813645,-0.0165554052339558,0.0377084471251318,0.664405952888347,28.1727979185426,25,0.299959995066769,0.000522891034386223,0.00662767902032018,0.937744220239658,1.15048320294524e-05,FALSE,0.981542801762099,0.986176961441039,0.95358690817343,1.0198808214974,-0.811842139133839
prot-c-3722_49_2,"",prot-c,4,4,-0.0202203915668324,0.0249336293086148,0.417383677479308,-0.0241409751308129,0.0282971973752361,0.393591387692389,0.128020023319929,0.169161993751362,0.528178235792151,2.67197452263196,2,0.262898497775374,-0.0620043679205389,0.0699227922436602,0.468764687232663,1.15048320294524e-05,FALSE,0.981542801762099,0.979982669588911,0.933242399806944,1.02906386689383,-0.810968644658804
prot-a-3069,Tensin-2,prot-a,27,24,0.0111564287306348,0.0137714655333779,0.417875839559035,0.0103381615067798,0.021091143016858,0.624016427882072,-0.00544391207336343,0.0273825857478825,0.844237790720479,20.7190836857912,22,0.538152486064066,0.00433284348837582,0.0061774498667876,0.490409033428258,1.15048320294524e-05,FALSE,0.981542801762099,1.01121889376107,0.984289080858625,1.03888549714211,0.810111945137208
prot-a-1545,Interleukin-9,prot-a,26,24,-0.015349149843972,0.0189506425814493,0.417966581341104,-0.0316851504950219,0.0259350440570842,0.221816615801504,0.00362563112399023,0.0473660630689158,0.93971016552712,23.6306545440765,21,0.311296217122754,-0.00409499220716357,0.00933430866696372,0.665356826094722,1.15048320294524e-05,FALSE,0.981542801762099,0.984768047961405,0.948861523548204,1.02203333597018,-0.809954057125069
prot-c-4246_40_2,"",prot-c,5,5,-0.0164252923410261,0.0202805751810432,0.417996107179846,-0.0146336615874405,0.0258671697102209,0.57158186782565,0.0688933082905012,0.0916304887267177,0.506745681695434,1.67061072457508,3,0.643487347370415,-0.0232037800456126,0.024302349046598,0.410119563318321,1.15048320294524e-05,FALSE,0.981542801762099,0.983708867232169,0.945373473324668,1.02359878162021,-0.809902687394152
prot-a-2193,Poly(rC)-binding protein 1,prot-a,23,23,-0.0120522313793448,0.0148856509127582,0.41813888618487,0.0016648650812579,0.0167184922404155,0.920675985868198,-0.000906078653315299,0.0276371749541909,0.974155829843478,31.5638145300225,21,0.0647729704603718,-0.00325448052255552,0.00674865914391376,0.63462295340557,1.15048320294524e-05,FALSE,0.981542801762099,0.98802010586124,0.959610211012304,1.01727109443351,-0.809654307358169
prot-a-2710,Secreted frizzled-related protein 2,prot-a,24,21,0.012917902696649,0.0159660803161709,0.418466738256872,0.0225208326044755,0.0228103347899411,0.323491528538715,0.00909196423755946,0.0424420660106399,0.832657306175025,17.6945291576657,19,0.542921698157602,0.000820147057377821,0.00842978564849171,0.923513838003384,1.15048320294524e-05,FALSE,0.981542801762099,1.01300169923812,0.981792187490263,1.04520330853569,0.809084160973775
prot-a-70,RAC-alpha/beta/gamma serine/threonine-protein kinase,prot-a,21,19,-0.015341670271994,0.0189725277014948,0.418730575133256,0.00913077554793788,0.0231041175562115,0.69269438910592,-0.0648650347320153,0.0416823691436903,0.139223480184298,22.3268825556437,16,0.132947064726436,0.0144410457322343,0.0108829251300997,0.203153522577235,1.15048320294524e-05,FALSE,0.981542801762099,0.984775413632448,0.948827919962545,1.02208482159045,-0.808625530207307
prot-a-1066,F-box/LRR-repeat protein 4,prot-a,20,20,0.0168778316315382,0.0208783784137663,0.418867228505257,0.0352892123225539,0.0284452866758254,0.214753686149331,0.0545515011033719,0.0532441368826365,0.319932622364145,10.5453227326501,17,0.879201325988529,-0.00739212301408068,0.00961057187184147,0.452349844583551,1.15048320294524e-05,FALSE,0.981542801762099,1.01702106693092,0.976242959084679,1.05950249469772,0.80838805088472
prot-a-1712,Plastin-2,prot-a,29,27,0.0133189332366013,0.0164764133868197,0.418881285997305,0.0129350589699965,0.0205531320804571,0.529121686286464,0.0205964326417795,0.0301661395057423,0.501032822030442,43.8053779035383,25,0.0114017057542174,-0.00194214846525824,0.00669101472136163,0.774009779107044,1.15048320294524e-05,FALSE,0.981542801762099,1.01340802532568,0.981204051968195,1.04666896119562,0.808363624043065
